tweet_id,text,intent,historical_reply
593498,"@AppleSupport @115858  can't we make @115948 a better app by adding surrounding effects, missing that from my earlier sony's music app. Or please suggest me a better app on equaliser basis.",media_music,"@260524 We love to hear feedback and suggestions from our customers. To submit yours, click here: https://t.co/eTPVYVFyd8"
1777269,@AppleSupport when are you guys going to fix the I️ problem.. it’s really annoying that a multi billion dollar company can’t get this shit figured out. It’s been like this for over a week... how? Figure it out.. and yes I️ already changed the shortcut.. still happens,app_crash_performance,@534042 Thank you for completing those steps. Please send us a DM and we'll look into this further. https://t.co/GDrqU22YpT
795251,"When I open the camera app on my 6s. Please fix, @AppleSupport https://t.co/smUMqK2eRT",device_hardware,"@309601 Hey, there. Let's work together this get this resolved. Does restarting your iPhone help? Also, what's the iOS version?"
964860,Hellooooooo send me my iCloud information so I can download apps WTFFFFFFF @AppleSupport,account_authentication,@349010 For help with your Apple ID you can contact our Apple ID support team here: https://t.co/UJm15vmMM2
1157325,"@392245 @AppleSupport @AppleSupport got the same issue, And my phone keeps crashing, when using safari",app_crash_performance,"@430155 We can help with that. To get started, let us know your iPhone's model and the exact iOS version you have installed."
1002047,@AppleSupport Why is my battery so bad on my 7 after downloading 11 last night. Now I have low power mode on all day. Utterly unacceptable!,battery,@357201 We've received your DM and look forward to working with you there.
612849,@AppleSupport Still experiencing this on my iPhone 8 Plus 🙄 Apple fix it @AppleSupport,device_hardware,"@265763 We can help look into this ""I"" issue on your iPhone. If you've updated and are still seeing this, is that just in messages that you send to others, or are you seeing that just in messages that others send to you and in social media apps?"
523849,Suddenly a black screen with a loading circle comes up.. why is this happening &amp; how to fix it?? @115858 @AppleSupport,device_hardware,@131845 We'd like to check this out with you. Send us a DM with your device model and operating system version. https://t.co/GDrqU2kzhr
114459,A recent upgrade to iOS 11.1.2 has made my phone so so slow . I hate it. It’s so laggy now @AppleSupport,ios_update,@141447 You've come to the right place for help. We can definitely look into this with you. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
208978,"@AppleSupport hey,i have an iPhone 7 and the headphones doesn't work. It says that the headphones aren't supported?what should i do?",device_hardware,@165457 Hey there. We'd be more than happy to help. Are you using the headphones that came with your device or a third-party product?
706150,@AppleSupport thank u for a great chat and purchase experience,purchase_billing,"@288241 We're glad to hear you found the case you were looking for! If there's anything else we can help with, don't hesitate to reach out."
31958,@AppleSupport iPad 11.0.3 iPhone 11.0.3 and yes I have tried unpairing and issue still persisted,device_hardware,@123068 We'd recommend creating a backup of the data on both devices and updating to iOS 11.1. Please let us know if this helps.
1017799,#Annoying the #iOS update 11.0.3 is draining the battery life faster than ever. It’snt #cool @115858 @AppleSupport 📱was good on iOS10 #fixit,battery,@360811 Send us a DM and let us know what device you're using. We'll have a look at this together. https://t.co/GDrqU22YpT
1371873,"#xcode 9 is extra slow in storyboards today! :,( why @AppleSupport ?",app_crash_performance,@439307 Thanks for reaching out. Our Developer Support site may be able to help. You can find them here: https://t.co/MN29maiV1D
52997,@AppleSupport The keyboard won’t let me type the letter I️ every time I️ try I️ get these stupid little question marks instead,device_hardware,@127942 We would like to look deeper into this with you. Let us know in DM if you have predictive text enabled. https://t.co/GDrqU22YpT
219064,Hey @AppleSupport can you please fix the bug for your new update... I’m not getting any text notifications ☹️ https://t.co/qXs3TnR3F6,ios_update,"@168229 We can look into the notifications with you! Is it happening with a single contact, or several conversations?"
509539,@AppleSupport Please help with my Girlfriends Iphone 8plus . We got the phone 3 weeks ago and voice keeps dropping during the call. Went to Apple store Northridge CA 3 times but was rudely rejected and staff refused to replace the phone. Feeling frustrated😑😞,device_hardware,"@237056 We'll certainly help however we can. So we can gather some further details, let's chat over in Direct Message. https://t.co/GDrqU22YpT"
1181507,"feature request:
iphone 5s @AppleSupport 
UC: settings &gt; general &gt; sounds &gt; y is “change with buttons” NOT default=on?
arg: public transport https://t.co/0XnGnYN7ev",app_crash_performance,@397858 Thank you for getting in touch with us. Please leave feedback about this using this link:  https://t.co/eTPVYVFyd8
1386692,"@AppleSupport I know. One other thing, Ive just bought a 29-watts USB‑C-Charger, But i see many complains in your own review that it last a couple of months. I hope that isnt the case, also, fast charging which my iPhone X supports. Will the phone say something about fast charging or regular?",battery,"@442666 We're glad to help. While there's not a notification, you can learn more about Fast Charging here: https://t.co/VNEhE1xUyb"
759862,@AppleSupport even after updating to 11.02 my battery is draining. The senior executive was following me but later he closed case. 🤷🏽‍♂️,battery,@207651 We're happy to help. Please start by updating your device to iOS 11.0.3 and then DM us if the issue persists. https://t.co/GDrqU22YpT
157770,@AppleSupport Hello. How can I have the old swipe from the right bar? The new one does not add value to my work. Also: is there any way I can hide the new dock?,general_support,@152253 Thanks for the mention. We're glad you reached out. So that we’re sure to be on the same page could you let us know which type of device you are working on? The operating system version will be helpful as well.
1143108,I don’t know if it’s just my iPhone 8 but it lags &amp; freezes so much! 😡 @AppleSupport,app_crash_performance,@389054 We're here for you. What version of the iOS are you running? You can check by tapping on Settings &gt; General &gt; About.
285200,"@AppleSupport Yes its working now, yesterday i moved everything from dropbox to icloud and today it seems like disaster, im glad that was temporary",account_authentication,@174256 We're glad to hear the issue is resolved. Feel free to reach back out to us with any questions or concerns if need be.
248206,"@AppleSupport please can you check inbox, waiting for a reply from you!!!",general_support,@174970 Hi there. We'll follow up with you in DM shortly. We appreciate your patience. https://t.co/GDrqU22YpT
1122188,@AppleSupport a text saying my Apple ID is about to run out is not from you right ?,account_authentication,@227426 Hello. An Apple ID does not expire. This appears to be a phishing attempt. Here's a great resource: https://t.co/LNMCdqt6fD
2900400,@AppleSupport I can’t FaceTime my friend @220734 today? It just says Error (29). Can you fix this?,notifications_messages,"@220733 Let’s look into this further. Tell us what device are you using, along with the operating system version number. Also, is your friend able to FaceTime you? Are you on a Wi-Fi or cellular data network?"
324544,@AppleSupport when will be multi room available on iOS 11?,ios_update,@193312 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd
686885,@AppleSupport  why the fuck my battery dying at 30%???,battery,@284011 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
298945,Anyone elses iphone7 malfunctioning since apple released ios11? @115858 @AppleSupport good sales tactics...#allplanned,ios_update,@187256 We'd be happy to look into this with you. Can you tell us more about the issues you're experiencing?
1757380,"@529113 @115858 @AppleSupport It’s a good thing to have a brain to rewrite, or change the way things are written. Shouldn’t have happened in n the first place.",app_crash_performance,@529112 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
602367,"@AppleSupport hi, my iphone x is on voice over for what ever reason and the screen is black and it won't let me do anything its just the pitch black screen and the voice over saying ""zero values entered"" or something like that - help me pls",device_hardware,"@262986 Thank you for reaching out to us! We know how important it is to have your device working as expected, and we’ll do everything we can to help you out with this. Can you tell us how long you have been having this issue in DM? We'll continue from there. https://t.co/GDrqU22YpT"
2144654,"@AppleSupport Ok, how do I fix “it” changing to I.T.",app_crash_performance,@344743 Let's look into this further via DM. Please confirm the version of iOS you're running to get started. https://t.co/GDrqU22YpT
321772,@AppleSupport I just lost 6% battery in 2 min... I don’t have money to get the 8... thanks!,battery,@192652 Thanks for reaching out. Click here to join us in DM and we'll assist you with your battery: https://t.co/GDrqU22YpT
542469,"@AppleSupport my iPhone keeps restarting every minute and clock app isn’t working, any ideas?",device_hardware,@140210 We're happy to assist! We've released iOS 11.2; check out https://t.co/VvefsRfjiM for details and steps to help with this issue. Be sure to create a backup before beginning. DM us if you have additional questions. https://t.co/GDrqU22YpT
2831539,@115948 @115858 @AppleSupport my downloaded music 🎶 keeps disappearing why ? Please help.,media_music,"@788393 Thanks for reaching out! We know how important it is that the music flow, and we're more than happy to help! To clarify, are you an Apple Music subscriber or are these purchased songs? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT"
337448,@AppleSupport Please get @187939 account back. She’s been hacked again by a vile person with intent to hurt her!,account_authentication,@187938 Dm us and we can take a look at this. https://t.co/GDrqU22YpT
58184,@AppleSupport u.s.,general_support,@129212 Great. System Status is not reporting any App Store issues: https://t.co/7NVrDovSd8 DM us which device you're using. https://t.co/GDrqU22YpT
2955465,@AppleSupport Hi when sending an iMessage it tried to get through but it comes up with a not delivered message.,notifications_messages,@815847 Thanks for providing that for us. Can you provide us which iPads you're using and the iOS version? This can be located in Settings &gt; General &gt; About &gt; Version.
603266,@AppleSupport my friend lost his iPhone today. Any ways to track the location?!?! #HelpNeeded @115858 @115858,device_hardware,"@263309 We can try to help. If his iPhone was signed in to iCloud, Find My iPhone was enabled, and the device is powered on, he might be able to locate it. More on Find My iPhone here: https://t.co/pBTUlhI60u"
1020336,@AppleSupport Mostly Apple Music albums added to my library over the past months or year.,media_music,@361440 When was the preference enabled? Let us know via DM. https://t.co/GDrqU22YpT
1642007,"@AppleSupport Is there a way to change it on the X so your text messages come from a phone number, not an iCloud email?",app_crash_performance,"@250899 We can help. For adding or removing your phone number from iMessage, take a look here: https://t.co/R5zxAawOzV"
336668,"@AppleSupport with the ios 11, my ipad battery is incredibly not doing no good no more. i used to charge it to 100% and it stays at least for a week if not two, with the ios 11 two days max, my usage is still the same, i don't know what is wrong, no option to downgrade.",battery,@196315 Thanks for reaching out. We'd like some additional details to help. DM us and we'll continue. https://t.co/GDrqU22YpT
1740892,"@AppleSupport you make an all glass phone, 
Yet I still have to have YouTube open to play the music..🧠🤯",media_music,@525243 We want to assist you. Meet us in DM here: https://t.co/GDrqU22YpT
2031586,"@AppleSupport Why do you keep switching on my Bluetooth? If I want it on, I’ll get it.",connectivity,@600727 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
87198,@AppleSupport you new update is crap it just drains the battery. 100%full 5 mins late 88%,battery,"@135084 That's certainly not how we want the battery to be working for you. Let's work together. To start, DM us the device you're using and how many times you charge the device on a daily basis. https://t.co/GDrqU22YpT"
110961,"@AppleSupport do you have a problem in your servers ?
I updated my Iphone 7, asked me to login to itunes, but it won't do it, a message: ""There was a problem connecting to the server...etc"" and another message: ""KVC synchronizeWithCompletionHandler Failed""
how to fix it please ?",ios_update,"@140683 We'd like to help any way we can. From our System Status link, it appears to be working fine: https://t.co/7NVrDovSd8

Which exact iOS version number is installed on your iPhone 7?

Any steps tried so far?"
2746100,"@AppleSupport I was using snapchat, and was notified I needed more room to take a video. So I went to delete pictures, and emails. Then I noticed I was sign out of iCloud and hotmail, my mom texted me and it was just the number I have no saved contacts anymore.",account_authentication,"@769018 When you tried to sign in, did it refuse your password? On your iPhone, we'd like you to go to our Apple ID site and see if it will take your Apple ID and password: https://t.co/ggVDoc1mU7"
2572085,@AppleSupport wtf code sent via text message isn't working.,notifications_messages,@729359 We'd be happy to look into this with you. DM us with more information on the issue you're having. https://t.co/GDrqU22YpT
1027615,my music app keeps crashing and won’t open up pls help @AppleSupport,app_crash_performance,@363172 We've got your DM and will continue with you there. Be on the lookout for our reply. Thank you!
2358646,@AppleSupport Frequently the episode playing starts over. Also I get a message every so often when Trying to play an episode that says it’s unavailable. I have to close the app and reopen to get that one to play,notifications_messages,"@681219 Are you noting this only on Wi-Fi or on cellular as well? Additionally, if you download a podcast for offline listening, does the issue occur then?"
1443229,@AppleSupport I’m having issues booting my macbook air. I believe the issue is with the ‘Bluetooth USB Host Controller’ driver? I can send screenshots via DM if needed. Thanks!,connectivity,@454866 We'd love to help get your MacBook Air to start up normally! Please send us a DM with the screenshots and the details. We'll help you get this sorted out. https://t.co/GDrqU22YpT
338153,@AppleSupport after I installed iOS 11.0.2 on my iPhone 7 it black screened and I now have to restore every time it reboots or battery dies,battery,@196712 We're glad you reached out to us. DM us your current country location and we'll look into this with you. https://t.co/GDrqU22YpT
498562,@AppleSupport my iPhone 7 keeps restarting help pls.,device_hardware,@234012 We'll be happy to assist as best we can. When did you see this start to happen? Do you know what version of iOS you're currently running?
1848938,@AppleSupport touch id on my iPhone se is way much slower and inaccurate than ever before.,app_crash_performance,@553619 Touch ID is an important part of the iPhone experience; we'll do all we can to help. Connect with us in DM to get started: https://t.co/GDrqU22YpT
1404846,@AppleSupport No worries. Thank you for the automated message.,notifications_messages,@446609 We'd like to see how we can help you get connected with our Apple Online Store support. DM us and we'll get started: https://t.co/GDrqU22YpT
54483,@AppleSupport u too https://t.co/AubRbVtD4f,general_support,"@128340 We are here for you, What apps are you having issues with?"
50867,@AppleSupport this last update is terrible! So many bugs! Fix it! Please!,ios_update,"@127419 If you're having issues, we'd love to assist. What exactly is going on with your iPhone? What issues are you experiencing?"
430779,Since downloading iOS11 my phone refuses to work as a phone. @AppleSupport can you fix this,ios_update,@217437 We want to help.  DM us letting us know more about what you are experiencing. https://t.co/GDrqU22YpT
211327,@AppleSupport any reason @129941 keeps crashing on iPhone 8 plus iOS 11.0.1?,ios_update,@166063 We're happy to help. What have you tried so far in an attempt to resolve it? Thanks.
1984542,@AppleSupport why is all the music I’ve downloaded on Apple Music undownloading itself?,media_music,@587434 Music is a part of our lives here at Apple. We want to do all we can to work towards a resolution. Join us in a DM here: https://t.co/GDrqU22YpT
2785652,@AppleSupport She doesn’t have the password to her iCloud email,account_authentication,@300638 That can be reset at the link provided earlier as well.
11647,@AppleSupport Wow! Also in landscape! This is better than I think! https://t.co/3dgmcVMKXI,general_support,"@118246 We'd love to look into this with you!  To begin, can you DM us what iOS version you're currently on? https://t.co/GDrqU22YpT"
2363183,@AppleSupport Being declined when I’m not making a purchase ?,purchase_billing,@391470 Thanks for reaching out about this situation. Let’s work together to get this addressed so you can update your apps. Are you able to remove your payment method using the steps from this article? https://t.co/Y0YoIRcZa7 Let us know via DM. We’ll go from there. https://t.co/GDrqU22YpT
1393394,@AppleSupport I selected all messages in my inbox and clicked report as spam,notifications_messages,"@444060 Are you looking to unblock phone numbers recently blocked in your call log? If so, check this article: https://t.co/rYxZGDk3Lz"
26708,@AppleSupport Maybe it's the phone making problems? Maybe I should do the iOS updates?,ios_update,@121850 Which iOS version are you currently using? Let us know in a DM. https://t.co/GDrqU22YpT
2863593,@AppleSupport So far only person to person iMessages and not group threads. My iOS is 11.1.2,notifications_messages,@795420 Do a restart on your iPhone and see if this helps at all. Take a look at this article for info on how to restart and DM us if the issue continues: https://t.co/n9BF3L9h6y https://t.co/GDrqU22YpT
2112805,"@AppleSupport Thanks, I see the problem is just bad user design. The Wi-Fi should stay off until I turn it back on and not have these arbitrary conditions. https://t.co/4PeoYUi9Er",connectivity,@211263 Feel free to reach out again if we can assist further. Have a great day!
1159177,@AppleSupport why is the ios11 so buggy and battery draining in the iphone 7+??????? Its annoying!!,battery,@392687 We'd like to help. Are you currently updated to iOS 11.0.3? You can find out in Settings &gt; General &gt; About
1986783,"@266723 @115858 Ditto. Calendar is completely screwed atm: no syncing, laggy as all hell, duplicate local calendars, etc. @AppleSupport, how about a fix?",app_crash_performance,@595179 We want your iPhone to work as expected for you. DM us details of what version of iOS you're running and we'll help there. https://t.co/GDrqU22YpT
2427403,@AppleSupport why does the Bluetooth turn itself on after I take my phone off airplane mode?,connectivity,@696985 Thanks for reaching out. Is Bluetooth turned off before enabling Airplane Mode? Let us know in DM. https://t.co/GDrqU22YpT
193558,@AppleSupport Uhhhh since 11.0.1 🤦🏽‍♀️,general_support,"@161507 Thanks for that info. Send us a DM, and we'll continue with you there. https://t.co/GDrqU22YpT"
1052199,@AppleSupport I am again having problems with the music app. I’ve uninstalled it and installed it again. It’s still not working,media_music,"@340170 We’ve got you covered. What’s happening with your Music app? Also, were you able to update your iOS to 11.0.3?"
2751499,"@AppleSupport why does your facetime never work?? disconnect the whole time, not impressed",notifications_messages,"@770300 We want you to be able to connect with your friends and family without being disconnected. So that we can isolate further, are you noticing this occur on WiFi, cellular, or both? Does it happen in any particular locations? Also, which iOS version is installed?"
637504,"@AppleSupport Bonsoir... à quand le bug clavier iPad résolu ? C’est tout de même super agaçant et là ça devient long... remettez donc l’ancienne version si vous n’y parvenez pas mais faites quelque chose !
Merci",device_hardware,@271158 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
188413,@AppleSupport updating to iOS 11.0.2 didn’t fix it ... still changing my screen brightness,ios_update,@160213 Thanks for updating. Auto-brightness is now found in Accessibility: https://t.co/bkqEVCrK2l
2753655,"@AppleSupport how come when I receive some messages in, so far just, Facebook Messenger when the person types ‘I’ it comes through as an A &amp; a boxed ?...?? https://t.co/szcSxCvqpr",notifications_messages,"@299271 Just to clarify, you aren't seeing this when you type but only when other people do, correct?"
505153,@AppleSupport why is my music uninstalling itself? They were all installed just yesterday https://t.co/JKSMmVhyd7,media_music,"@235815 We want you to be able to enjoy your Music and manage your library, so let's work together on this. To clarify, by installed, do you mean they were not grayed out or did not have the cloud icon beside them?"
2595510,@AppleSupport Its never specific to any app. Sometimes while #facebook at times while sending message on #Whatsapp. Sometime the phone is just inside my pocket and I discover it is apparently dead for about 10mins and even an hour in the last instance.,notifications_messages,@734924 Did you have a chance to update to iOS 11.1.2? DM us and let us know if the issue continues after the latest update. https://t.co/GDrqU22YpT
721784,@AppleSupport my iphone 6s continuously restarts when i turn it on and it won't even load to the home screen,device_hardware,@292786 We've got your back! Try the steps here and DM us if the issue continues: https://t.co/h4lWnuqNEm https://t.co/GDrqU22YpT
304070,"@AppleSupport The kinks with Siri are fixed but there are glitches with screen rotation &amp; w/ texting, black screens, disappearing alerts, battery drainage",battery,"@188600 We'd love to help with each of these. Which iPhone model are you using, and what's the exact version of iOS 11 installed?"
12598,@AppleSupport Here is the problem https://t.co/tLi3hxIfJI,general_support,"@118517 We'd be happy to assist. To begin, are you completely updated to iOS 11.1? DM us to let us know. https://t.co/GDrqU22YpT"
208228,@AppleSupport I've had to do it multiple times when I reset my device and how do I change trusted device from old phone to new phone?,app_crash_performance,"@165258 We're happy to help. Check out the ""View and manage your trusted devices"" section in this article: https://t.co/dSCGMB4BU5"
2241210,"@AppleSupport hello 
I have iPhone 7 closed by iCloud I have all the documents to open it . How can I reach someone to help me?",account_authentication,"@317034 We'd be happy to assist today. Can you tell us what you mean by ""iPhone closed by iCloud""? Are you talking about an Activation Lock issue? https://t.co/9Wfw6Be2P1"
280891,"@AppleSupport I just received this mail, what is it? https://t.co/XurywBqrpe",general_support,@182929 We'd like to help. Here's how you can identify suspicious emails: https://t.co/LNMCdqt6fD DM us any questions. https://t.co/GDrqU22YpT
1100883,@AppleSupport iPhone 6s. Software 11.1.2 . I turned off the background app refresher already. Even when charging the battery is going down consistently .,battery,@117568 There may be a couple things happening to affect this. We want to dig deeper. DM us and we'll continue there. https://t.co/GDrqU22YpT
1760240,@AppleSupport I did both and still received an error notification,notifications_messages,"@529791 Please DM us, and we can help more from there. https://t.co/GDrqU22YpT"
396136,iOS 11 bricked my phone. Garbage @AppleSupport,ios_update,@209794 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.
714218,@AppleSupport Just typing all these already cost me 4% of the battery! Ridiculous!!,battery,@290848 Thank you. Let’s meet in DM to look into this further. You can use the link below. https://t.co/GDrqU22YpT
2918841,@AppleSupport @807879 I'm seeing the same thing. Up to date iOS version...same error message,notifications_messages,"@807878 Let's take a look together. Which device model do you have and which exact iOS version number is installed?

Have you tried any steps since this started?"
120652,"@AppleSupport My iTunes won’t open. I keep getting this login box popping up, and every time I enter my details correctly, it just pops straight back up? Now my MacBook Pro won’t shut down and there is no option to force quit iTunes? https://t.co/REIlLtDt3B",account_authentication,@142824 We'd be happy to help out. DM us more details about your Mac and we'll take it from there. https://t.co/GDrqU22YpT
764383,"@AppleSupport Plus I can’t get into messages anymore, they’ve become iMessages?",notifications_messages,@302684 We’d like to help with this. Can you start by confirming any steps you’ve tried already via DM? https://t.co/GDrqU22YpT
709530,"@AppleSupport 
.
.
.
Please check your messages. I've sent you one.
Regards🌸",notifications_messages,@289655 Thank you for your DM. We will be replying via the direct message. Keep an eye out for our response. https://t.co/GDrqU22YpT
249221,.@115858 @AppleSupport thanks for your update that slowed down my iPhone enough to ruin a selfie with a boyhood hero #shotoniphone6s https://t.co/qNidezJ87J,ios_update,@175210 We'd like to prevent this from happening again. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT
187952,Yo @AppleSupport can y’all call me or something because my iPhone just deleted my Apple ID and won’t let me sign in now.,account_authentication,@118497 We want to help you. Send us a DM with more info on when this happened. https://t.co/GDrqU22YpT
1101028,My battery life is worse than it's ever been @AppleSupport #update,battery,@379765 Let's get the most out of your battery. Which model do you have and is iOS 11.0.3 the version installed? Any steps tried?
588009,@AppleSupport iPhone still vibrates when in DND mode at night when receiving WeChat notifications. How to fix? https://t.co/oT1plLoXuW,device_hardware,"@258945 Thanks for letting us know, we’d be glad to look into this further with you. Do you notice the vibrations while the app is open and being used?"
308594,@167832 @AppleSupport Same issue here. It’s been a pain to connect to my home WiFi after the update... any update on this ?,ios_update,"@189691 Hey, let's work together to get you connected. Please send us a DM and we'll go from there. https://t.co/GDrqU22YpT"
1591456,@AppleSupport is there any way to remove photos from my iPhone without deleting them from iCloud entirely?,account_authentication,"@348202 Hey there, we can help. Let's get to DM for more info. https://t.co/GDrqU22YpT"
648565,@AppleSupport @151807 I didn't do the update in my phone yet my battery life is still shot all of a sudden 🤔,battery,"@274133 Battery life is essential; we'll do all we can to help. To get started, let us know in DM what iOS version you currently have installed. https://t.co/GDrqU22YpT"
316121,@AppleSupport i updated to iOS 11.1.1 and it’s still happening https://t.co/Se5KUOY1RV,ios_update,@191478 We're happy to research this with you a little further. Send us a DM with which device you're using and country to continue. We'll join you there. https://t.co/GDrqU22YpT
51667,@AppleSupport It’s running very sluggish,general_support,@127604 Let's continue in DM then so we may better assist you https://t.co/GDrqU22YpT
2615300,Entonces. Porque la música de gfriend no está en iTunes México? @118721 @115858 @115948 @AppleSupport,media_music,@739264 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
358881,@AppleSupport Thanks for supporting. Really I've got benefit from this link.,general_support,"@200989 It's our pleasure! If you need any assistance in the future, please let us know! We're here to help."
284887,@AppleSupport Well every time I swipe up while a song is played...it doesn’t register that I’m playing a song.,general_support,"@183869 Are you playing songs through the Music app, or another? Also, what's your device model, and the installed iOS 11 version?"
752513,"@115858 @AppleSupport @116333 
What is the ETA to fixing iOS 11.0.2? It looks great, but🐜 infested and horrible battery drain.",battery,@299858 We are happy to look into this battery drain issue with you. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT
1405514,@AppleSupport App crashed when preordered iphoneX and phone is waiting but didn't get reservation #.  Phone support hung up on me!,app_crash_performance,@446723 We can point you in the right direction. DM us and tell us which country you're located in. https://t.co/GDrqU22YpT
37673,@AppleSupport i have a @115858 5s and my @115948 app crashes when connected to wifi. Please sort this out with the next ios update.,ios_update,@124180 We'd like to help. Is this happening on cellular as well? Does it happen on all Wi-Fi networks?
2138258,@AppleSupport I’m having trouble reading messages because they’re always interrupted by a capital A followed by a question mark in a box. What’s up?,notifications_messages,@628920 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1092822,"@AppleSupport my phone continuously freezes, sound when calling is temperamental &amp; sometimes randomly switches off. Help?",app_crash_performance,@153193 We'd be happy to assist with your phone today. Send us a DM to get started. https://t.co/GDrqU22YpT
2820651,Also adding to this that I am locked out of my iTunes account for 24 hours for recovery so iMessage will not work. @AppleSupport help meeeeee,account_authentication,"@786163 We're here for you. Though we are unable to directly assist with your Apple ID, we can either point you in the right direction or advise you on some self-service steps. Let's meet up in DM so we can further assist you. https://t.co/GDrqU22YpT"
806432,Why can't I use my headset on my iPad mini 2? It just stopped working @AppleSupport,device_hardware,@312171 That's not what we'd like to hear. We'll be happy to assist. What type of headset is it?
2690820,@AppleSupport says my icloud is unavailable when i try to turn it on,account_authentication,"@756459 We appreciate that screenshot, it's very helpful. For this particular issue, we'll need to have you get in touch with our wonderful iTunes Store Advisors. They can be reached using this link:  https://t.co/SDIe7UA9Bl https://t.co/GDrqU2kzhr"
288467,@AppleSupport Photos aren’t loading from iCloud on phone; ‘optimise storage’ is on - what do you recommended?,account_authentication,@184717 Use this link to get connected with an expert from our Apps &amp; Software team to assist you further: https://t.co/IBIY3vMgPj
90756,@AppleSupport My phone’s rebooting every 2 mins,general_support,"@135655 Thanks for reaching out to us for support! Let's give the steps in this article a shot, they should resolve it for you: https://t.co/osZOKKTalm https://t.co/GDrqU22YpT"
336658,"@115858 @AppleSupport  yoooo this update has messed my phone up, whats going on?",ios_update,"@196312 We’ve got your back. What seems to be the issue you’re noticing with your iPhone? Give us some details, and we’ll help out."
103217,@AppleSupport iOS 11.1.2 - it’s up to date,ios_update,"@138709 OK, thanks. So that we can look into this further, use the link below to DM us, and we’ll  take it from there. https://t.co/GDrqU22YpT"
174934,@AppleSupport Never mind I found the setting. I had one of my emails attempting to login so I deleted it. No the Cloud People can’t get their hands on my secret plans to over throw the Lizard people. Children in the village will sing tale of this day. Thank you,app_crash_performance,@157039 We're glad you were able to find it. Have a great holiday season and let us know if you ever need anything. Take care.
448361,"@AppleSupport I’ve been trying to connect my work iPhone and iPad however, phoned technical support (very helpful) however it’s still not connecting text messages. Both are update on same software",ios_update,@221218 Thanks for reaching out to us. We know it's important to stay connected. We'd like to help. Let's meet in DM and troubleshoot together. https://t.co/GDrqU22YpT
235861,@AppleSupport Updated to ios 11.0.2 but that hasn’t fixed it.,ios_update,"@172182 Thanks for letting us know. Let's check where your contacts are stored, go to Settings&gt;Contacts"
258883,@AppleSupport is iMessage having an issue right now? Mine is running very slow.,app_crash_performance,"@177548 Let's help get this resolved. To get started, does force closing the app and opening it again return the behavior to normal?"
2506703,@AppleSupport Can you explain to me as to why earlier when I went into my photos app on my phone that it shut down and now all my photos are gone? Including the ones that were transferred over to my iCloud... they are also gone. Cheers. I want an explanation...,account_authentication,"@714728 We'd love to help with this. First, we know how important your pictures and videos are so we'd like to check to make sure they're available on your account by signing into the iCloud website: https://t.co/MdGttkkFL9 DM us using the following link and we'll dig in. https://t.co/GDrqU22YpT"
571847,@AppleSupport @115948 a lot of my music is “Unavailable” unless I delete it and re add it to my playlist/music library is there a way around this so I don’t have to do this for 100 songs https://t.co/b75R3OnXKN,media_music,"@254354 That's interesting. Does this happen to music you've downloaded for offline listening? Also, is iCloud Music Library enabled in Settings &gt; Music?"
90649,"Hey @AppleSupport @115858 can you let me know why my iPhone 6 (normally fit&amp;well, no previous issues) suddenly has battery issues, mic doesn't work, so can't make calls...I won't be upgrading if that's what you want 😂 but I've paid for the phone now so... solve this pls?😃🙌🏽",battery,"@135624 We can certainly work with you to sort this out. First, let's take a look into the battery life. So that we can gather some details, can you tell us the exact iOS version currently installed? Also, what sort of battery issues are you experiencing?"
286904,@AppleSupport I just deleted and reinstalled them I’ll keep you posted on the results,general_support,"@184363 Great we look forward to hearing back. Send us a DM of the results, and we'll continue there. https://t.co/GDrqU22YpT"
2121610,One major issue reported by me regarding fingerprint authentication in apple developers login &amp; on forum. Still no revert :-( @AppleSupport,account_authentication,@391056 We'd love to help in any way we can. Please DM us and let us know what's going on with Touch ID and your device. https://t.co/GDrqU22YpT
1412782,@AppleSupport and its one big cycle os signing in and nothing happening!! I reset my network settings too,connectivity,@448312 We'd like to look into this with you. Could you please send us a DM so we can gather some info? https://t.co/GDrqU22YpT
610086,@AppleSupport My IPhone 5s will not show me when I get messages from certain ppl and will not show on my lock screen.. do not disturb is off,device_hardware,@265041 We'd like to hear more about what's happening. Does this happen with texts or iMessage?
1698500,@AppleSupport Yes I installed the new iOS but I still see weird boxes and exclamation points when people send me messages,notifications_messages,@515154 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
